id,province,city,name,industry_type,sub_category,product_name,baike_urls
708,福建省,宁德市,福鼎市店下镇店下村,蔬,蚕豆,鼎逗豆蚕豆,
709,福建省,宁德市,霞浦县崇儒乡崇儒村,果,芙蓉李,崇儒畲山芙蓉李,
710,福建省,宁德市,古田县吉巷乡韦端村,果,水蜜桃,古田水蜜桃,
711,福建省,宁德市,寿宁县武曲镇承天村,茶,乌龙茶,乌龙茶,
712,福建省,厦门市,同安区洪塘镇郭山村,蔬,紫长茄,紫长茄,https://baike.baidu.com/item/%E9%83%AD%E5%B1%B1%E6%9D%91/55560143
713,福建省,厦门市,同安区莲花镇军营村,茶,茶叶,茶叶,https://baike.baidu.com/item/%E5%86%9B%E8%90%A5%E6%9D%91/8769804
714,福建省,厦门市,同安区汀溪镇顶村村,蔬,茭白,绿茭林茭白,https://baike.baidu.com/item/%E9%A1%B6%E6%9D%91%E6%9D%91/24276570
715,福建省,厦门市,翔安区新店镇大宅社区,果,火龙果,大宅村火龙果,https://baike.baidu.com/item/%E5%A4%A7%E5%AE%85%E7%A4%BE%E5%8C%BA/56943167
716,福建省,厦门市,翔安区新圩镇乌山村,蔬,青葱,青葱,https://baike.baidu.com/item/%E4%B9%8C%E5%B1%B1%E6%9D%91/55577893
717,江西省,南昌市,新建区望城镇小桥村,花,苗木,小桥村苗木,
718,江西省,南昌市,南昌县三江镇,蔬,萝卜,三江口萝卜,https://baike.baidu.com/item/%E4%B8%89%E6%B1%9F%E9%95%87/9899579|https://baike.baidu.com/item/%E4%B8%89%E6%B1%9F%E5%8F%A3%E5%A4%9A%E5%91%B3%E8%90%9D%E5%8D%9C%E8%85%8C%E8%8F%9C/2341609
719,江西省,南昌市,安义县长均乡,蔬,蔬菜,蔬菜,https://baike.baidu.com/item/%E9%95%BF%E5%9D%87%E4%B9%A1/11014600
720,江西省,南昌市,安义县黄洲镇,蔬,蔬菜,从玉蔬菜,https://baike.baidu.com/item/%E9%BB%84%E6%B4%B2%E9%95%87/7287470https://baike.baidu.com/item/%E4%BB%8E%E7%8E%89%E8%8F%9C%E4%B8%9A%E9%9B%86%E5%9B%A2/1507159
721,江西省,南昌市,进贤县文港镇,其他,毛笔,周虎臣毛笔,https://baike.baidu.com/item/%E6%96%87%E6%B8%AF%E9%95%87/727478#5
722,江西省,景德镇市,乐平市乐港镇袁家村,蔬,莴笋,绿乐莴笋,https://baike.baidu.com/item/%E8%A2%81%E5%AE%B6%E6%9D%91/59874213|https://baike.baidu.com/item/%E4%B9%90%E5%B9%B3%E5%B8%82%E7%BB%BF%E4%B9%90%E9%A3%9F%E5%93%81%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/20079223?fr=aladdin
723,江西省,景德镇市,乐平市镇桥镇百乐村,蔬,蔬菜,蔬菜,https://baike.baidu.com/item/%E7%99%BE%E4%B9%90%E6%9D%91/11974
724,江西省,景德镇市,浮梁县江村乡沽演村,茶,浮梁茶,浮梁茶,https://baike.baidu.com/item/%E6%B2%BD%E6%BC%94%E6%9D%91/24326233|https://baike.baidu.com/item/%E6%B5%AE%E6%A2%81%E8%8C%B6/23190325
725,江西省,景德镇市,浮梁县西湖乡,茶,浮梁茶,浮梁茶,https://baike.baidu.com/item/%E8%A5%BF%E6%B9%96%E4%B9%A1/4061156|https://baike.baidu.com/item/%E6%B5%AE%E6%A2%81%E8%8C%B6/23190325
726,江西省,萍乡市,安源区五陂镇长潭村,蔬,蔬菜,蔬菜,https://baike.baidu.com/item/%E9%95%BF%E6%BD%AD%E6%9D%91/8180260
727,江西省,萍乡市,湘东区麻山镇麻山村,果,葡萄,葡萄,https://baike.baidu.com/item/%E9%BA%BB%E5%B1%B1%E6%9D%91/6741096
728,江西省,萍乡市,莲花县琴亭镇莲花村,粮,莲子,莲花仙子莲子,
729,江西省,萍乡市,芦溪县银河镇,畜,生猪,格林米特生猪,
730,江西省,九江市,瑞昌市高丰镇青丰村,蔬,山药,瑞昌山药,
731,江西省,九江市,濂溪区赛阳镇金桥村,花,苗木,庐山苗木,
732,江西省,九江市,修水县马坳乡黄溪村,畜,蚕桑,井岗红星蚕桑,
733,江西省,九江市,永修县柘林镇易家河村,果,柑桔,柑桔,
734,江西省,九江市,都昌县周溪镇虬门村,渔,珍珠,鄱湖珍珠,
735,江西省,新余市,渝水区界水乡联盟村,蔬,蔬菜,界水联盟蔬菜,
736,江西省,新余市,渝水区罗坊镇湖头村,蔬,湖藕,古月湖湖藕,
737,江西省,新余市,渝水区仙女湖风景区仰天岗办事处湖陂村,果,葡萄,湖陂葡萄,
738,江西省,新余市,分宜县凤阳镇大路边村,果,西瓜,麒麟西瓜,
739,江西省,鹰潭市,贵溪市白田乡北山村,油,油茶,油茶,
740,江西省,鹰潭市,贵溪市雷溪镇严桥村,蔬,蔬菜,洪剑丰蔬菜,
741,江西省,鹰潭市,贵溪市文坊镇吊桥村,蔬,食用菌,香台山食用菌,
742,江西省,赣州市,南康区浮石乡江口村,果,甜柚,南康甜柚,
743,江西省,赣州市,赣县区五云镇,蔬,蔬菜,五云桥蔬菜,
744,江西省,赣州市,信丰县大塘埠镇长岗村,果,脐橙,脐橙,
745,江西省,赣州市,大余县黄龙镇旱田村,花,金边瑞香,金边瑞香花卉,
746,江西省,赣州市,上犹县梅水乡园村村,茶,绿茶,犹江绿月茶,
747,江西省,赣州市,宁都县会同镇,果,脐橙,惠大赣南脐橙,
748,江西省,赣州市,于都县古山镇长龙村,茶,绿茶,盘古龙珠绿茶,
749,江西省,吉安市,井冈山市黄坳乡光裕村,茶,红茶,井冈红茶叶,
750,江西省,吉安市,吉安县横江镇濠云村,果,葡萄,横江葡萄,
751,江西省,吉安市,吉水县醪桥镇黄家边村,果,蜜柚,井冈蜜柚,
752,江西省,吉安市,峡江县金江乡城上村,蔬,蒿菜,青池蒿菜,
753,江西省,吉安市,新干县三湖镇,果,红桔,三湖红桔,
754,江西省,吉安市,永丰县鹿冈乡,茶,白茶,有机白茶,
755,江西省,吉安市,遂川县汤湖镇,茶,狗牯脑茶,狗牯脑茶,
756,江西省,宜春市,袁州区洪塘镇宝山村,油,油茶,芦塘寨有机山油茶,
757,江西省,宜春市,袁州区湖田镇王华村,蔬,苦瓜,苦瓜,
758,江西省,宜春市,袁州区寨下镇大宇村,蔬,蔬菜,宇贵蔬菜,
759,江西省,宜春市,丰城市袁渡镇青围村,蔬,豇豆,袁渡豇豆,
760,江西省,宜春市,靖安县高湖镇古楠村,粮,大米,古楠村大米,
761,江西省,抚州市,临川区连城乡下庄村,果,西瓜,抚州西瓜,
762,江西省,抚州市,南丰县桑田镇西源村,渔,甲鱼,冠日裕丰甲鱼,
763,江西省,抚州市,崇仁县孙坊镇庙上村,畜,麻鸡,崇仁麻鸡,
764,江西省,抚州市,资溪县嵩市镇高陂村,茶,白茶,逸沁白茶,
765,江西省,上饶市,广丰区排山镇牌门村,果,马家柚,广丰马家柚,
766,江西省,上饶市,玉山县临湖镇,蔬,大蒜,临湖大蒜,
767,江西省,上饶市,铅山县紫溪乡紫溪村,蔬,红芽芋,红芽芋,
768,江西省,上饶市,余干县三塘乡明湖村,粮,芡实,芡实,
769,江西省,上饶市,鄱阳县三庙前乡濠湖村,渔,黄鳝,鄱鑫黄鳝,
770,江西省,上饶市,万年县陈营镇社里村,畜,珍珠,珍珠养殖与加工,
771,江西省,上饶市,婺源县大鄣山乡鄣山村,茶,婺源绿茶,婺源绿茶,
772,山东省,济南市,长清区马山镇,药,栝楼,马山栝楼,https://baike.baidu.com/item/%E9%A9%AC%E5%B1%B1%E9%95%87/9072#5-2https://baike.baidu.com/item/%E9%A9%AC%E5%B1%B1%E6%A0%9D%E6%A5%BC/23167846
773,山东省,济南市,长清区万德街道办事处,茶,茶叶,灵岩红茶叶,https://baike.baidu.com/item/%E7%81%B5%E5%B2%A9%E8%8C%B6/9501042|https://baike.baidu.com/item/%E4%B8%87%E5%BE%B7%E8%A1%97%E9%81%93/22134968
774,山东省,济南市,章丘区高官寨街道办事处官庄村,果,甜瓜,官庄村甜瓜,https://baike.baidu.com/item/%E5%AE%98%E5%BA%84%E6%9D%91/59874317|https://baike.baidu.com/item/%E9%AB%98%E5%AE%98%E5%AF%A8%E7%94%9C%E7%93%9C/24263426
775,山东省,济南市,章丘区刁镇鲍家村,蔬,芹菜,章丘鲍芹,https://baike.baidu.com/item/%E9%B2%8D%E5%AE%B6%E6%9D%91/15861774|https://baike.baidu.com/item/%E9%B2%8D%E8%8A%B9/6637829
776,山东省,济南市,章丘区枣园街道万新村,蔬,大葱,章丘大葱,https://baike.baidu.com/item/%E4%B8%87%E6%96%B0%E6%9D%91/59405782|https://baike.baidu.com/item/%E7%AB%A0%E4%B8%98%E5%A4%A7%E8%91%B1/587383
777,山东省,济南市,济阳县曲堤镇,蔬,黄瓜,曲堤黄瓜,https://baike.baidu.com/item/%E6%9B%B2%E5%A0%A4/61897673|https://baike.baidu.com/item/%E6%9B%B2%E5%A0%A4%E9%BB%84%E7%93%9C/1025756
778,山东省,济南市,商河县白桥镇,蔬,大蒜,大蒜,https://baike.baidu.com/item/%E7%99%BD%E6%A1%A5%E9%95%87/515715|https://baike.baidu.com/item/%E5%95%86%E6%B2%B3%E5%A4%A7%E8%92%9C/8032031
779,山东省,济南市,商河县玉皇庙镇瓦西村,蔬,冬瓜,瓦西冬瓜,https://baike.baidu.com/item/%E7%93%A6%E8%A5%BF%E6%9D%91/58965171|https://baike.baidu.com/item/%E7%93%A6%E8%A5%BF%E9%BB%91%E7%9A%AE%E5%86%AC%E7%93%9C/23257296
780,山东省,淄博市,淄川区昆仑镇马棚村,蔬,椿芽,卧虎山椿芽,https://baike.baidu.com/item/%E9%A9%AC%E6%A3%9A%E6%9D%91/15855496#6
781,山东省,淄博市,博山区源泉镇,果,猕猴桃,珍珠泉猕猴桃,https://baike.baidu.com/item/%E6%BA%90%E6%B3%89%E9%95%87/6708655
782,山东省,淄博市,桓台县新城镇河南村,蔬,山药,细毛山药,
783,山东省,淄博市,高青县黑里寨镇,果,西瓜,昊琨西瓜,
784,山东省,淄博市,沂源县悦庄镇东悦庄村,蔬,韭菜,悦庄韭菜,
785,山东省,淄博市,沂源县张家坡镇,果,苹果,沂源苹果,
786,山东省,淄博市,沂源县中庄镇,果,苹果,中庄苹果,
787,山东省,枣庄市,峄城区榴园镇,果,石榴,榴园石榴,
788,山东省,枣庄市,山亭区店子镇,果,长红枣,店子长红枣,
789,山东省,枣庄市,山亭区冯卯镇,果,油桃,仙玉莲油桃,
790,山东省,枣庄市,山亭区水泉镇,果,樱桃,火樱桃,
791,山东省,枣庄市,山亭区徐庄镇,果,板栗,徐庄板栗,
792,山东省,枣庄市,滕州市界河镇,粮,马铃薯,滕州马铃薯,
793,山东省,东营市,河口区义和镇,果,苹果,金河口苹果,
794,山东省,东营市,垦利区永安镇,渔,大闸蟹,黄河口大闸蟹,
795,山东省,东营市,广饶县大码头镇,蔬,食用菌,大码头食用菌,
796,山东省,东营市,广饶县大王镇,蔬,蔬菜,蔬菜,
797,山东省,东营市,广饶县稻庄镇,果,草莓,鲁野草莓,
798,山东省,东营市,广饶县花官镇,蔬,大蒜、肉鸡、食用菌,大蒜、肉鸡、食用菌,
799,山东省,烟台市,福山区回里镇善疃村,果,苹果,回里苹果,
800,山东省,烟台市,福山区门楼镇仉村周村,粮,旱稻,田然禾旱稻,
801,山东省,烟台市,福山区张格庄镇,果,樱桃,张格庄大樱桃,
802,山东省,烟台市,牟平区观水镇,果,苹果,苹果,
803,山东省,烟台市,蓬莱市村里集镇,果,苹果,艾崮红苹果,
804,山东省,烟台市,蓬莱市大辛店镇,果,苹果,苹果,
805,山东省,烟台市,招远市毕郭镇官地洼村,果,西瓜,官地洼西瓜,
806,山东省,烟台市,栖霞市桃村镇国路夼村,果,樱桃,国路夼红大樱桃,
807,山东省,烟台市,栖霞市观里镇,果,苹果,栖霞苹果,
808,山东省,潍坊市,寒亭区朱里街道,蔬,萝卜,潍县萝卜,
809,山东省,潍坊市,坊子区坊安街道洼里村,蔬,有机果蔬,玉泉洼有机果蔬,
810,山东省,潍坊市,青州市王坟镇,果,山楂,青州山楂,
811,山东省,潍坊市,青州市谭坊镇,果,西瓜,谭坊西瓜,
812,山东省,潍坊市,诸城市桃林镇山东头村,茶,绿茶,怡明绿茶,
813,山东省,潍坊市,安丘市柘山镇,粮,花生,柘山花生,
814,山东省,潍坊市,临朐县冶源镇杨善集村,果,西瓜,西瓜,
815,山东省,潍坊市,昌乐县宝都街道办事处,果,西瓜,宝城西瓜,
816,山东省,济宁市,兖州区颜店镇史家村,畜,肉鸭,颜店肉鸭,
817,山东省,济宁市,曲阜市石门山镇,果,草莓,石门山草莓,
818,山东省,济宁市,邹城市看庄镇,粮,土豆,七贤宝土豆,
819,山东省,济宁市,微山县高楼乡,渔,河蟹,微山湖河蟹,
820,山东省,济宁市,微山县两城镇,蔬,大蒜,两城大蒜,
821,山东省,济宁市,鱼台县张黄镇于梅村,蔬,毛木耳,鱼台毛木耳,
822,山东省,济宁市,金乡县卜集乡杨庄村,蔬,大蒜,大蒜,
823,山东省,济宁市,嘉祥县满硐镇,蔬,辣椒,辣椒,
824,山东省,济宁市,汶上县白石镇,果,核桃,核桃,
825,山东省,济宁市,梁山县馆驿镇西张庄村,蔬,食用菌,食用菌,
826,山东省,泰安市,岱岳区房村镇,蔬,西红柿,泰山珍珠西红柿,
827,山东省,泰安市,新泰市龙廷镇掌平洼村,果,杏梅,龙廷杏梅,
828,山东省,泰安市,肥城市边院镇济河堂村,蔬,蔬菜,济河堂有机蔬菜,
829,山东省,泰安市,肥城市桃园镇,粮,马铃薯、白菜,金佛星马铃薯、桃乡宝大白菜,
830,山东省,泰安市,肥城市汶阳镇,蔬,绿菜花,瑞菏农庄绿菜花,
831,山东省,泰安市,宁阳县蒋集镇郑家龙泉村,蔬,蔬菜,有机蔬菜,
832,山东省,泰安市,东平县斑鸠店镇,蔬,大蒜,斑鸠店大蒜,
833,山东省,威海市,文登区张家产镇,药,西洋参,文登西洋参,
834,山东省,威海市,荣成市成山镇西霞口村,渔,海参,西霞口野生刺参,
835,山东省,威海市,荣成市城西河西村,果,苹果,荣成苹果,
836,山东省,威海市,荣成市俚岛镇,渔,海带,海带,
837,山东省,威海市,乳山市大孤山镇,蔬,大姜,御姜堂大姜,
838,山东省,威海市,乳山市崖子镇,果,苹果,苹果,
839,山东省,日照市,东港区陈疃镇,果,蓝莓,日照蓝莓,
840,山东省,日照市,东港区西湖镇,蔬,食用菌,十八垛食用菌,
841,山东省,日照市,岚山区巨峰镇,茶,茶叶,茶叶,
842,山东省,日照市,五莲县许孟镇,蔬,西葫芦,绿发西葫芦,
843,山东省,日照市,莒县库山乡,药,丹参、黄芩,莒县丹参、黄芩,
844,山东省,日照市,莒县夏庄镇,茶,绿茶,浮来青绿茶,
845,山东省,日照市,莒县小店镇,蔬,芦笋,文心绿芦笋,
846,山东省,莱芜市,莱城区羊里镇西留村,蔬,生姜,生姜,
847,山东省,莱芜市,莱城区羊里镇,蔬,生姜,莱芜生姜,
848,山东省,莱芜市,钢城区艾山街道办事处庙子村,其他,粉皮,庙子粉皮,
849,山东省,莱芜市,钢城区黄庄镇霞峰村,果,蜜桃,黄金蜜桃,
850,山东省,莱芜市,钢城区汶源街道,果,蟠桃,汶源蟠桃,
851,山东省,临沂市,河东区汤河镇,花,海棠,沂州海棠,
852,山东省,临沂市,沂南县双堠镇埠口村,果,油桃,绿蒙山油桃,
853,山东省,临沂市,沂南县铜井镇,其他,旅游,休闲农业,
854,山东省,临沂市,沂南县辛集镇,蔬,黄瓜,沂南黄瓜,
855,山东省,临沂市,沂水县许家湖镇,蔬,生姜,生姜,
856,山东省,临沂市,兰陵县庄坞镇,蔬,牛蒡,蒡之道牛蒡,
857,山东省,临沂市,费县胡阳镇,蔬,西红柿,胡阳西红柿,
858,山东省,临沂市,平邑县郑城镇,花,金银花,金银花,
859,山东省,临沂市,莒南县洙边镇,茶,绿茶,金龙湖绿茶,
860,山东省,临沂市,蒙阴县旧寨乡,果,蜜桃,蒙荫蜜桃,
861,山东省,临沂市,蒙阴县岱崮镇,果,蜜桃,蒙阴蜜桃,
862,山东省,德州市,乐陵市杨安镇,其他,调味品,飘牌调味品,
863,山东省,德州市,庆云县徐园子乡张培元村,蔬,大葱,祥园大葱,
864,山东省,德州市,齐河县宣章屯镇,蔬,蔬菜,晏婴蔬菜,
865,山东省,德州市,齐河县祝阿镇,果,西瓜,祝阿西瓜,
866,山东省,德州市,平原县坊子乡,蔬,西葫芦,坊欣庄园西葫芦,
867,山东省,德州市,夏津县白马湖镇前梅村,蔬,大葱,前后梅大葱,
868,山东省,德州市,武城县老城镇后庄村,蔬,辣椒,英潮武城辣椒,
869,山东省,聊城市,东昌府区堂邑镇路西村,其他,工艺葫芦,堂邑工艺葫芦,
870,山东省,聊城市,阳谷县阿城镇,蔬,蔬菜,奥德源蔬菜,
871,山东省,聊城市,莘县河店镇,果,香瓜,莘绿香瓜,
872,山东省,聊城市,莘县燕店镇,果,香瓜,王公香瓜,
873,山东省,聊城市,冠县东古城镇田马元村,果,樱桃、苹果,田马元甜樱桃、苹果,
874,山东省,聊城市,冠县兰沃乡韩路村,果,鸭梨,冠县鸭梨,
875,山东省,滨州市,滨城区三河湖镇王立平村,蔬,韭菜,笠坪韭菜,
876,山东省,滨州市,沾化县下洼镇,果,冬枣,冬枣,
877,山东省,滨州市,阳信县金阳街道办事处,果,鸭梨,阳信鸭梨,
878,山东省,滨州市,无棣县海丰街道办事处大齐村,果,杏,大齐黄金杏,
879,山东省,滨州市,博兴县店子镇,蔬,西红柿,博绿西红柿,
880,山东省,滨州市,博兴县乔庄镇,渔,对虾,黄三角南美白对虾,
881,山东省,菏泽市,定陶区陈集镇七一村,蔬,山药,天智绿业山药,
882,山东省,菏泽市,定陶区陈集镇,蔬,山药,陈集山药,
883,山东省,菏泽市,曹县青堌集镇,蔬,芦笋,芦笋,
884,山东省,菏泽市,成武县白浮图镇,蔬,芸豆,翠博芸豆,
885,山东省,菏泽市,成武县大田集镇,蔬,大蒜,田集大蒜,
886,山东省,菏泽市,巨野县大义镇吴集村,蔬,蔬菜,添口福大棚蔬菜,
887,山东省,菏泽市,巨野县陶庙镇,蔬,大蒜,大蒜,
888,山东省,菏泽市,郓城县李集镇梁楼村,蔬,芦笋,芦笋,
889,山东省,菏泽市,东明县陆圈镇马军营村,蔬,蔬菜,蔬菜,
890,山东省,青岛市,西海岸新区灵珠山街道办事处,其他,旅游,休闲农业,
891,山东省,青岛市,西海岸新区王台镇东漕汶村,蔬,蔬菜,蔬菜,
892,山东省,青岛市,西海岸新区张家楼镇丁家寨村,果,蓝莓,沃林蓝莓,
893,山东省,青岛市,西海岸新区张家楼镇,果,蓝莓,黄岛蓝莓,
894,山东省,青岛市,西海岸新区大村镇,蔬,食用菌,大村食用菌,
895,山东省,青岛市,西海岸新区海青镇,茶,茶叶,碧雪春茶叶,
896,山东省,青岛市,城阳区夏庄街道山色峪社区,果,樱桃,山色峪樱桃,
897,山东省,青岛市,红岛经济区红岛街道办事处,渔,蛤蜊,红岛蛤蜊,
898,山东省,青岛市,胶州市胶莱镇南王疃村,蔬,蔬菜,绿水蔬菜,
899,山东省,青岛市,胶州市九龙镇人荣村,蔬,番茄,老少乐樱桃番茄,
900,山东省,青岛市,胶州市里岔镇良乡一村,蔬,大白菜,胶州大白菜,
901,山东省,青岛市,胶州市胶莱镇,蔬,大白菜,胶州大白菜,
902,山东省,青岛市,胶州市胶西镇,粮,马铃薯,公信马铃薯,
903,山东省,青岛市,即墨市鳌山卫街道鳌角石村,茶,茶叶,鳌福茶叶,
904,山东省,青岛市,即墨市鳌山卫镇孙家白庙村,蔬,芋头,白庙芋头,
905,山东省,青岛市,即墨市段泊岚镇天宫院村,蔬,蔬菜,刘家庄园蔬菜,
906,山东省,青岛市,即墨市金口镇海堤村,蔬,芹菜,芹菜,
907,山东省,青岛市,平度市城关街道北窝洛子村,蔬,大姜,窝洛子大姜,
908,山东省,青岛市,平度市大泽山镇,果,葡萄,葡萄,
909,山东省,青岛市,平度市旧店镇,果,苹果,旧店苹果,
910,山东省,青岛市,平度市明村镇,果,西瓜,大黄埠西瓜,
911,山东省,青岛市,平度市仁兆镇,蔬,蔬菜,沽河蔬菜,
912,山东省,青岛市,平度市云山镇,果,樱桃,云山大樱桃,
913,山东省,青岛市,莱西市店埠镇后水口村,蔬,生姜,生姜,
914,山东省,青岛市,莱西市河头店镇姜格庄村,果,草莓,东山泉草莓,
915,山东省,青岛市,莱西市店埠镇,蔬,胡萝卜,店埠胡萝卜,
916,河南省,郑州市,新郑市龙湖镇泰山村,其他,旅游,休闲农业,https://baike.baidu.com/item/%E6%B3%B0%E5%B1%B1%E6%9D%91/17046
917,河南省,开封市,祥符区杜良乡,粮,大米,杜良大米,https://baike.baidu.com/item/%E6%9D%9C%E8%89%AF%E9%95%87/65080048|https://baike.baidu.com/item/%E6%9D%9C%E8%89%AF%E5%A4%A7%E7%B1%B3/2679261
918,河南省,开封市,杞县城郊乡平厂村,蔬,大蒜,渊启大蒜,https://baike.baidu.com/item/%E5%B9%B3%E5%8E%82%E6%9D%91/24329530
919,河南省,开封市,杞县葛岗镇孟寨村,蔬,大蒜,孟杞大蒜,https://baike.baidu.com/item/%E5%AD%9F%E5%AF%A8%E6%9D%91/58966171?fr=aladdin|https://baike.baidu.com/item/%E6%9D%9E%E5%8E%BF%E5%A4%A7%E8%92%9C/11010219
920,河南省,开封市,通许县长智镇岳寨村,果,苹果,早熟无公害苹果,
921,河南省,开封市,兰考县红庙镇夏武营村,蔬,蔬菜,夏武营蔬菜,https://baike.baidu.com/item/%E5%A4%8F%E6%AD%A6%E8%90%A5%E6%9D%91/24329532
922,河南省,洛阳市,孟津县送庄镇梁凹村,蔬,蔬菜,慧林源蔬菜,
923,河南省,平顶山市,鲁山县辛集乡张庄村,果,葡萄,华豫仙缘葡萄,
924,河南省,平顶山市,郏县长桥镇郑桥村,蔬,萝卜,坡河萝卜,
925,河南省,平顶山市,郏县冢头镇前王庄村,蔬,萝卜,大根萝卜,
926,河南省,安阳市,龙安区龙泉镇陈家坡村,花,花卉,四季春花卉苗木,
927,河南省,安阳市,林州市茶店镇,花,菊花,太行菊,
928,河南省,安阳市,内黄县后河镇,果,红枣,枣相情红枣,
929,河南省,鹤壁市,浚县伾山街道办事处角场营村,其他,元宵,元宵,
930,河南省,鹤壁市,浚县伾山街道办事处西杨玘屯村,其他,泥咕咕,浚县泥咕咕,
931,河南省,鹤壁市,浚县屯子镇郑厂村,其他,石雕,浚县石雕石刻,
932,河南省,新乡市,卫辉市安都乡庄和村,药,卫红花,卫红花,
933,河南省,新乡市,卫辉市唐庄镇仁里屯村,粮,马铃薯,仁礼信马铃薯,
934,河南省,新乡市,辉县市冀屯镇,蔬,菇类,鑫菌菇类,
935,河南省,新乡市,封丘县陈固镇东仲宫村,花,金银花,佐今明金银花,https://baike.baidu.com/item/%E4%B8%9C%E4%BB%B2%E5%AE%AB%E6%9D%91/5646565
936,河南省,新乡市,封丘县留光镇青堆村,果,树莓,树莓,https://baike.baidu.com/item/%E9%9D%92%E5%A0%86%E6%9D%91/38160|https://baike.baidu.com/item/%E5%B0%81%E4%B8%98%E5%8E%BF%E9%9D%92%E5%A0%86%E6%A0%91%E8%8E%93%E4%B8%93%E4%B8%9A%E5%90%88%E4%BD%9C%E7%A4%BE/7959482
937,河南省,焦作市,孟州市河雍办事处东田丈村,果,蜜桃,孟香蜜桃,https://baike.baidu.com/item/%E4%B8%9C%E7%94%B0%E4%B8%88%E6%9D%91/24316273
938,河南省,焦作市,博爱县寨豁乡小底村,果,樱桃,樱桃,
939,河南省,焦作市,博爱县孝敬镇,蔬,蔬菜,孝敬蔬菜,https://baike.baidu.com/item/%E5%AD%9D%E6%95%AC%E9%95%87/9690875
940,河南省,焦作市,武陟县乔庙镇马宣寨村,粮,大米,菡香大米,https://baike.baidu.com/item/%E9%A9%AC%E5%AE%A3%E5%AF%A8%E6%9D%91/24328990|https://baike.baidu.com/item/%E8%8F%A1%E9%A6%99/65346499
941,河南省,濮阳市,南乐县谷金楼镇东邵郭村,果,苹果,苹果,
942,河南省,濮阳市,南乐县西邵乡刘苑村,蔬,莲藕,苑村莲藕,
943,河南省,濮阳市,范县陈庄镇前张枣坡村,蔬,莲藕,黄河之莲莲藕,
944,河南省,濮阳市,范县陈庄乡,蔬,莲藕,黄河之莲莲藕,
945,河南省,许昌市,建安区河街乡,其他,腐竹,质源腐竹,
946,河南省,许昌市,禹州市古城镇关岗村,其他,红薯三粉,红薯三粉,
947,河南省,许昌市,襄城县十里铺镇单庄村,蔬,芦笋,单桥芦笋,
948,河南省,许昌市,襄城县王洛镇张庄村,蔬,蔬果,张庄大菜园蔬果,
949,河南省,许昌市,襄城县湛北乡尚庄村,蔬,瓜菜,大棚瓜菜,
950,河南省,漯河市,舞阳县文峰乡李斌庄村,蔬,食用菌,连华宝食用菌,
951,河南省,漯河市,临颍县杜曲镇龙堂村,蔬,蔬菜,龙云蔬菜,
952,河南省,漯河市,临颍县王岗镇,蔬,小辣椒,小辣椒,
953,河南省,三门峡市,灵宝市寺河乡,果,苹果,灵宝苹果,
954,河南省,三门峡市,灵宝市阳平镇,蔬,香菇,轩辕圣菇,
955,河南省,三门峡市,渑池县段村乡四龙庙村,果,牛心柿,牛心柿,
956,河南省,三门峡市,卢氏县横涧乡淤泥河村,畜,蚕茧,田宝琏蚕茧,
957,河南省,南阳市,南召县云阳镇,花,苗木,苗木花卉,
958,河南省,南阳市,西峡县米坪镇,蔬,香菇,西峡香菇,
959,河南省,南阳市,西峡县太平镇,药,山茱萸,西峡山茱萸,
960,河南省,南阳市,西峡县寨根乡,蔬,香菇,香菇,
961,河南省,南阳市,新野县施庵镇渠西村,蔬,芥蓝,禾惠万家芥蓝,
962,河南省,商丘市,睢阳区五里杨村,果,西瓜,西瓜,
963,河南省,商丘市,永城市城厢乡冯寨村,畜,肉牛,冯寨肉牛,
964,河南省,商丘市,永城市芒山镇柿元村,果,桃,兴民国光桃,
965,河南省,商丘市,宁陵县石桥镇,果,酥梨,酥梨,
966,河南省,商丘市,虞城县店集乡惠楼村,蔬,山药,惠楼山药,
967,河南省,商丘市,虞城县张集镇林堂村,果,苹果,史学锋苹果,
968,河南省,商丘市,虞城县郑集乡褚庄村,蔬,蔬菜,幸福童依蔬莱,
969,河南省,商丘市,夏邑县车站镇,蔬,双孢菇,孔祖宴双孢菇,
970,河南省,信阳市,浉河区十三里桥乡,花,苗木,苗木花卉,
971,河南省,信阳市,浉河区董家河镇,茶,信阳毛尖,信阳毛尖,
972,河南省,信阳市,光山县晏河乡付店村,茶,茶叶,茶叶,
973,河南省,信阳市,固始县泉河铺镇黄堰村,渔,甲鱼,固始甲鱼,
974,河南省,信阳市,潢川县卜塔集镇,花,金桂,潢川金桂,
975,河南省,信阳市,淮滨县谷堆乡申营村,蔬,黄瓜,盛世绿博水果黄瓜,
976,河南省,信阳市,息县项店镇邵楼村,粮,香稻丸,香稻丸,
977,河南省,周口市,扶沟县柴岗乡梅桥村,蔬,蔬菜,新梅园蔬菜,
978,河南省,周口市,沈丘县北城区腾营村,药,山药,槐三宝山药,
979,河南省,周口市,沈丘县纸店镇卢庄村,果,冬枣,冬枣,
980,河南省,周口市,郸城县汲冢镇,其他,红薯制品,薯乐派红薯制品,
981,河南省,周口市,淮阳县刘振屯乡,粮,花生,花生,
982,河南省,周口市,太康县马厂镇李麦村,花,苗木,花卉苗木育苗,
983,河南省,驻马店市,西平县环城乡道庄村,蔬,蘑菇,道庄双孢蘑菇,
